AreaName,Price,lat,lng,Count
Elmvale - Eastway - Riverview - Riverview Park West,435988.8888888889,45.39963727777778,-75.63482872222222,18
Sunnyside,435604.7619047619,44.09101947619048,-77.2115481904762,21
LaSalle,435357.4117647059,42.22846479411765,-83.06026085294118,34
Brighton,434633.3333333333,44.04130083333334,-77.72574516666667,30
Kirkendall North,434550.0,43.2542396,-79.88707339999999,10
Grange Hill East,434472.0,43.565489719999995,-80.22701812,25
Glenview East,434457.75,43.23006075,-79.79223825,4
Bramalea,434380.0,43.7278694,-79.7232849,10
Courtland,434000.0,42.8035065,-80.604134,2
Crown Point West,432562.85714285716,43.2490394,-79.82310262857142,35
Stittsville,431973.7704918033,45.265999065573766,-75.91865595081968,61
Dixie,431470.5882352941,43.60564988235294,-79.59285823529412,17
Lower Town,431100.0,45.43405633333333,-75.68682091666666,12
Central Frederick,430910.0,43.455416,-80.4769143,10
Townsend,429900.0,42.893684,-80.141556,1
Byron,429314.8,42.94712585714285,-81.3276946,35
Hawthorne Meadows - Sheffield Glen,428700.0,45.3947935,-75.6150055,4
Central Oshawa,427403.125,43.892503375,-78.85419009375,32
East Galt,427250.0,43.35917083333334,-80.30749516666667,6
Islington - City Centre West,426540.10256410256,43.63427046153846,-79.54244608974359,78
Allenford,426400.0,44.55340785714286,-81.19569157142857,7
Agincourt,425287.2924528302,43.78811163207547,-79.2783019245283,106
Rockford,425000.0,44.523769,-80.917191,2
Highland Grove,425000.0,45.111561,-78.047005,1
Fraser,424900.0,42.532429,-82.950386,1
Morriston,424900.0,43.47185425,-80.13653000000001,4
Niagara,424774.56,43.63803754,-79.40589717,100
Tecumseh,423794.2173913043,42.30117834782609,-82.87922565217391,23
Maidstone,422950.0,42.25669416666667,-82.89298616666666,6
Rexdale,420816.94520547945,43.734645424657536,-79.58467340410958,146
Beechwood,420001.54347826086,43.459059260869566,-80.55544045652174,46
Rockway,419900.0,43.432812,-80.461098,2
Port Royal,419666.6666666667,43.81496833333333,-79.29090633333334,3
Bayview Village,419534.81,43.768581850000004,-79.37754541,100
Brant,419266.6666666667,43.57776783333333,-80.25429266666667,6
Camden East,419000.0,44.333786,-76.854721,1
New Barrhaven,418638.5631067961,45.2638213592233,-75.73387744660194,103
Palmerston,418327.2727272727,43.81127554545455,-80.59233918181818,11
Lakeshore,418316.6666666667,42.270915333333335,-82.64315783333333,6
East Hespeler,418233.3333333333,43.440934666666664,-80.29552966666667,3
Bruleville,418228.5714285714,43.22174642857143,-79.86929757142858,7
Butler,418175.0,43.20192925,-79.86488925,4
Idlewood,418037.7,43.4487957,-80.428785,10
Bracebridge,417527.0961538461,45.0421795,-79.27543980769231,52
Blossom Park - Blossom Park West - Sawmill Creek/ Timbermill,417524.9705882353,45.348951676470584,-75.6297261764706,34
Toronto,417320.9411764706,43.72683537647059,-79.36721694117647,85
Sheldon,416283.3333333333,43.20999166666667,-79.8979825,6
East Danforth,414730.0,43.683577099999994,-79.31840259999998,10
Urbandale,414700.0,45.394521499999996,-75.62367599999999,2
O'Neill,413761.5,43.903709346153846,-78.86167992307693,26
Annan,413633.3333333333,44.64588355555556,-80.80511888888888,9
Southwood,412969.6666666667,43.343863,-80.33297733333333,3
Rosedale,412917.6,43.2262208,-79.8023836,5
Atwood,412900.0,43.726334,-81.030655,1
Stinson,412461.53846153844,43.247218000000004,-79.85426253846154,13
Cambridge,412357.48863636365,43.374235545454546,-80.30953864772727,88
Braemar Park - Bel Air Heights - Copeland Park,412260.0,45.3630904,-75.75023039999999,10
Niagara Falls,410593.35652173916,43.09066388985507,-79.0983682,345
Woburn,410328.73913043475,43.77302195652174,-79.23747076811594,69
Mechanicsville,409448.5,45.406661125,-75.73136124999999,8
Don Mills,409243.5909090909,43.74103045454546,-79.34536404545455,22
Huron East,409045.45454545453,43.55749054545454,-81.39911172727273,11
Lisgar,407915.4,43.2123586,-79.8269348,5
Grand River North,407750.0,43.464909500000005,-80.441391875,8
Byward Market - Parliament Hill,407476.0724637681,45.42450865217391,-75.69754620289855,69
Airport,407272.5714285714,43.030246285714284,-81.15858785714285,7
Bluewater,407018.1818181818,43.553690696969696,-81.69405363636363,33
Bostwick,406346.1538461539,42.93527415384615,-81.27177992307693,13
Malvern,406304.987012987,43.80348184415584,-79.22587510389612,77
Cedar Hill,406106.962962963,43.446662518518515,-80.48950644444443,27
Lively,404600.0,46.430594000000006,-81.13435366666666,3
Eastwood,404200.0,43.443416333333325,-80.46285233333333,3
Auditorium,404100.0,43.451325499999996,-80.472772,6
Cataraqui North,403931.25,44.26435893421053,-76.54722888157895,76
Saugeen Shores,403557.14285714284,44.41709957142857,-81.41576814285715,7
Orillia,403546.0062893082,44.60906838993711,-79.41515164150942,159
Washago,402000.0,44.8165875,-79.27408199999999,2
Ottawa,401611.53072625695,45.399270469273745,-75.82644748044693,179
Old Town,401140.28571428574,43.65343664285714,-79.36881921428572,14
Huron Park,401056.25,43.3899218125,-80.47910681249999,16
Chedoke Park B,399900.0,43.25,-79.904396,1
Westcliffe West,399900.0,43.242718,-79.91082,1
Trenholme,399900.0,43.20528,-79.827354,1
Kingston,399774.64957264956,44.259066504273505,-76.51230109401709,234
Wynford-Concorde,399075.0,43.72395716666667,-79.3353245,6
Windsor,399028.3202247191,42.274675056179774,-82.99302775280898,178
Masonville,398365.2888888889,43.01996317777778,-81.27769566666667,45
Pinecrest,396600.0,43.92865233333333,-78.84673833333333,3
Uplands,396270.0882352941,43.03917535294118,-81.26933326470588,34
Beacon Hill North,395151.85185185185,45.45325251851852,-75.60067455555556,27
Lighthouse Cove,395000.0,42.315701,-82.456749,1
Vanier,394124.6923076923,44.84087450961538,-77.00101888461539,104
Angus,393583.5789473684,44.319365684210524,-79.86103,19
Malton,393482.3939393939,43.719268666666665,-79.6381021969697,66
Cottam,393229.3333333333,42.10643266666667,-82.82848366666667,3
Fanshawe,393051.54545454547,43.04565431818182,-81.22178463636364,22
Dresden,393000.0,42.619436,-82.17859250000001,2
Baden,392773.0,43.40914614285714,-80.673063,7
Quinte West,392550.0,44.20571325,-77.564389,8
Castleton,392000.0,44.089186,-77.9331775,2
Fessenden,391894.0,43.2287405,-79.9151,2
Delta East,390140.0,43.2365318,-79.8160455,10
Cataraqui Westbrook,389607.6,44.26756051428572,-76.59642848571428,70
The Westway,389596.0,43.694397,-79.54580466666665,3
Morningside,389433.25,43.78747225,-79.202966625,24
Donevan,389188.46153846156,43.897207769230775,-78.82453115384615,13
Codrington,389000.0,44.127415,-77.783081,1
Kanata,388587.38144329895,45.31352709793815,-75.89849165979382,194
Tavistock,387200.0,43.320332,-80.841469,5
Whitehaven - Queensway Terrace North,386335.55555555556,45.35735488888889,-75.78832566666667,36
Markstay,385966.6666666667,46.265963,-80.53969833333333,3
Orléans,385760.0243902439,45.46631899593496,-75.4997147804878,246
Randall,384933.3333333333,43.205939666666666,-79.853203,6
Farewell,384900.0,43.872437,-78.840088,1
Westcliffe East,384900.0,43.2332515,-79.9047205,2
Six Points,384900.0,43.644825,-79.53009,1
Eglinton East,384854.5,43.74024618181818,-79.24149231818181,22
Brechin,384416.6666666667,44.55668266666667,-79.20742916666667,6
Haliburton,384237.24324324325,45.07595405405406,-78.5160779864865,74
Trussler,383898.3333333333,43.386243,-80.49458566666668,3
Fox Hollow,382467.28205128206,43.020552307692306,-81.32363884615386,39
Highland,382417.88095238095,42.95391597619047,-81.25195085714286,42
Landsdale,381687.375,43.2593955,-79.848805125,8
Gilkson,379900.0,43.219812000000005,-79.91402049999999,2
Port Dover,379642.4285714286,42.78975351020408,-80.19781236734694,49
Acton,379300.0,43.63555666666667,-80.033783,3
Carson Grove - Carson Meadows,379263.07692307694,45.44034515384615,-75.62734815384616,13
Hagersville,379000.0,42.959888,-80.052284,1
Kemptville,378909.0,45.0180778,-75.6632598,5
Hyde Park,378075.9464285714,43.000428410714285,-81.32554816071429,56
Old City,376588.8888888889,43.54134166666667,-80.25335955555555,9
Highland West,376464.0,43.43124088235294,-80.54592223529413,17
Riverdale East,375300.0,43.229189,-79.746342625,8
Corman,375132.3333333333,43.22701066666667,-79.78433233333334,6
Beaverton,375059.5,44.44233315,-79.15855739999999,20
Hepworth,375000.0,44.669537,-81.112366,1
Jane and Finch,373810.2,43.75147596666667,-79.51107491666667,60
Manotick - North Gower,373077.77777777775,45.141138444444444,-75.70454077777778,9
Hanlon Creek,372942.85714285716,43.51343328571428,-80.23205342857143,7
Lang's Farm,372400.0,43.402415250000004,-80.33992975000001,4
Brookhaven,371266.7,43.6978845,-79.4921889,10
Shelburne,370874.9583333333,44.08108391666667,-80.20187854166666,24
Henry Farm,370630.152173913,43.77418763043478,-79.34181347826087,46
Elmwood,370100.0,44.23852733333333,-81.00226983333333,6
Miller Lake,369966.6666666667,45.11757822222222,-81.38970877777778,9
Lindsay,369774.5,44.36316225,-78.740179075,40
Stirling,369554.54545454547,44.317982,-77.57191045454546,11
Grand River South,369172.6666666667,43.4472058,-80.41315253333333,15
Bonnington,368900.0,43.23410033333334,-79.88313033333334,3
Huntington,367400.0,43.21849625,-79.8236065,4
Lawrence Heights,367330.1818181818,43.71530881818182,-79.45061527272728,22
Brockville,366239.6666666667,44.63183333333333,-75.63547775,12
Emery,365273.9130434783,43.74692404347826,-79.5447644347826,23
Weston,365049.0,43.702062833333336,-79.51717341666667,24
Strathcona,364949.5,43.262432000000004,-79.8867875,2
Gravenhurst,364868.3795620438,44.913742394160586,-79.36517432846716,137
Meaford,364608.44696969696,44.600073765151514,-80.6048138939394,132
Coldwater,364450.0,44.66215425,-79.64870450000001,4
Golden Mile,362816.6666666667,43.722632499999996,-79.28816033333334,12
Listowel,362664.28571428574,43.72579757142857,-80.94297121428572,14
Central Hamilton,362475.22222222225,43.257607377777774,-79.86269057777778,90
Buchanan,362450.0,43.232974999999996,-79.894566,2
Playfair Park - Lynda Park - Guildwood Estates,360740.0,45.3850052,-75.6449676,5
Forest Heights,360355.47826086957,43.420828739130435,-80.53625465217392,23
Chapel Hill South,359947.5,45.4301585,-75.51186799999999,2
Merritton,359900.0,43.131878,-79.202271,1
Greater Napanee,359813.3333333333,44.22774306666667,-76.98223846666666,15
Centrepointe,358861.5,45.342673625,-75.7671851875,16
Goderich,358587.5,43.864525625,-81.71404174999999,8
Blakeley,358525.0,43.2443295,-79.8324775,4
Stayner,356828.5714285714,44.43258157142857,-80.09066771428571,7
Osgoode,355888.0,45.17961196,-75.56454047999999,25
St. Clair,355642.75,43.246824375,-79.847466375,8
Thorold,355149.88636363635,43.110462613636365,-79.20854515909092,44
Delta West,354766.6666666667,43.23736466666667,-79.82257600000001,3
Sunninghill,354630.0,43.232779,-79.83166766666666,3
Kincardine,353469.6212121212,44.175998,-81.62832693939394,66
Lyndhurst,352933.3333333333,44.49386366666667,-76.10906233333334,3
Burkholme,352779.6,43.2289078,-79.856453,5
Hanover,352584.0,44.15626712,-81.0133344,25
Walkerton,352260.8695652174,44.132571086956524,-81.14292769565218,23
Uptown Core,352073.1923076923,43.47941973076923,-79.72147453846154,26
Woodvale - Craig Henry - Manordale - Estates of Arlington Wo,350669.23076923075,45.331402153846156,-75.76319600000001,13
St. Marys Hospital,350340.0,43.4376708,-80.503288,5
Western Hill,349900.0,43.126488,-79.260406,1
Cataraqui River East,349062.5,44.251110125,-76.458247125,8
Preston Centre,348277.3846153846,43.395519538461535,-80.35796476923078,13
Medway,347125.05263157893,43.00379963157894,-81.3037237368421,38
Meinzinger State Park,346900.0,43.427323666666666,-80.501377,6
Berrisfield,346395.4,43.2124078,-79.8386108,5
Hill Park,346299.6666666667,43.229295,-79.86490133333334,3
Harrow,346142.56,42.01531448,-82.91217068,25
Industrial Park,345664.3278688525,45.395592885245904,-75.63190050819672,61
Hunt Club,344626.3157894737,45.371294947368426,-75.61475731578948,19
Gibson,344434.1153846154,43.254869846153845,-79.84182861538463,26
Bridlewood,344406.8888888889,43.79692822222222,-79.31719238888888,18
Lambton Shores,343621.2121212121,43.25753993939394,-81.80652596969698,33
Eglinton West,343300.0,43.692554333333334,-79.464432,3
Walker Gates,342933.3333333333,42.24782566666667,-82.97068533333334,3
Iris,342933.3333333333,45.351470500000005,-75.77728516666666,6
Cannington,342740.0,44.3315184,-79.0366196,5
Saint Marys,342600.0,43.260112666666664,-81.14038866666667,3
Burnstown,342400.0,45.333099000000004,-76.672134,2
Arnprior,342261.2580645161,45.42657893548387,-76.34941003225806,31
Fort Erie,342059.48360655736,42.8968898442623,-78.9838728852459,122
Kimberley,342000.0,44.4926125,-80.576401,2
Southampton,341770.4533333333,44.495347253333335,-81.36836501333333,75
Bartonville,341328.5714285714,43.23441414285714,-79.80657642857143,7
Rockland,340135.71428571426,45.545325857142856,-75.28038135714284,28
Broughton West,339900.0,43.18824,-79.85643,1
Amherstburg,339343.03125,42.11276733333333,-83.10077761458334,96
Chapman Mills - Rideau Crest - Davidson Heights,338547.0,45.27827262962963,-75.71041085185185,27
Stoneybrook,338072.0,43.03260814285714,-81.24577171428572,14
South Cameron,337747.4666666667,42.283287844444445,-83.03975297777778,45
Picton,337333.3333333333,44.00763800000001,-77.14357466666667,3
Red Hill,336225.0,43.217696,-79.794791,7
Parkview West,335899.0,43.253298666666666,-79.77965033333334,3
Huntsville,335728.48913043475,45.33225005072464,-79.22381308333334,276
Minto,335003.125,43.916907,-80.8653268125,16
Centreville Chicopee,334832.65,43.4302163,-80.42431115000001,40
Sheahan Estates - Trend Village - Arlington Woods,333970.0,45.3281079,-75.78538139999999,10
Port Colborne,333226.35714285716,42.8929159047619,-79.24416871428572,42
Fiddlesticks,332842.14285714284,43.397120642857146,-80.28723914285715,14
Forest Hill,332737.5,43.427880625,-80.51576625,8
Innisfil,332400.0,44.267261,-79.55037075,4
Guelph Junction,331050.0,43.53480916666667,-80.26350266666667,6
Roseland,330308.26666666666,42.247474016666665,-82.99645545,60
Holyrood,329900.0,44.097542,-81.419464,1
Dashwood,329900.0,43.345177,-81.733192,1
Pineview,329762.4375,45.422777375,-75.6048041875,16
North End East,329720.0,43.269384,-79.8566414,10
Byward Market,329618.1818181818,45.429232000000006,-75.688226,11
Eagle Lake,329200.0,45.19044322222223,-78.40260733333334,9
Mill Courtland Woodside Park,329169.9,43.4380523,-80.4849312,10
Kingsville,328870.0,42.0506458,-82.7730134,10
Devonshire Heights,328792.0,42.27068942424243,-82.98037642424242,33
East Riverside,328564.36666666664,42.32648995,-82.90696216666667,60
Riverside,328051.54639175255,42.4113350927835,-82.72600854639175,97
Russell,327900.0,45.24847142857143,-75.35304271428572,7
Emerald Woods - Sawmill Creek,326986.6666666667,45.34787213333333,-75.64338626666667,15
Harcourt,326929.7297297297,44.98413702702703,-77.95849572972973,37
Lakefield,325766.6666666667,44.449227666666665,-78.27823633333334,3
Millbrook,325139.8,44.155053599999995,-78.45489359999999,5
Rodney,324966.5,42.58441783333333,-81.67389033333333,6
Kernighan,324900.0,43.21249,-79.892258,2
Qualicum - Redwood Park,324840.0,45.342635117647056,-75.79401929411765,17
Stanley Park,324812.5,43.4436373125,-80.4465843125,16
Mount Hope Huron Park,324708.88,43.45955824,-80.49252628,25
Auden Park,324008.3333333333,44.232382916666666,-76.58219025,12
Barrhaven West - Old Barrhaven,322802.9117647059,45.27216467647059,-75.76082147058823,34
Burk's Falls,321761.53846153844,45.64086892307692,-79.50851853846153,13
Napanee,321124.4222222222,44.208414133333335,-76.96548697777779,45
Duncannon,320000.0,40.419559,-77.04493,1
Dorset Park,319651.3658536585,43.757728853658534,-79.27840824390243,41
Quinndale,317383.3333333333,43.203528166666665,-79.842823,6
Chelmsford,316892.26923076925,46.58517496153846,-81.21657034615386,26
Caledonia,316200.0,43.07693575,-79.92582675,4
Belleville,315551.8268156425,44.17143123463687,-77.3816672234637,179
Midland,314537.212962963,44.747840546296295,-79.88533325,108
Greenway-Chaplin,314524.4705882353,43.37908717647059,-80.30928947058823,17
Jackson,314316.6666666667,42.956196500000004,-81.1677365,12
Massey,313375.0,46.220751,-82.0739955,4
Winchester,312600.0,45.11587328571428,-75.3853735,14
Westport,312130.76923076925,44.68458584615385,-76.42862876923077,13
Westminster,310660.347826087,42.93926530434783,-81.21401734782609,23
Greenboro East,310486.3333333333,45.3653706,-75.6320048,30
Stipley,310229.2,43.2517731,-79.8338748,20
Peterborough,309393.145631068,44.30659195631068,-78.33041227184466,206
Pakenham,308875.0,45.3313205,-76.311376625,8
Parkwoods - Donalda,308490.9090909091,43.75185436363636,-79.32441918181819,11
Carleton Heights - Rideauview,308133.3333333333,45.367573666666665,-75.70411353333334,15
Carlsbad Springs,307860.0,45.3592636,-75.4905578,5
Fairfield,307524.28571428574,43.469789428571424,-80.48519442857142,7
South London,307360.9756097561,42.96839614634146,-81.24201931707317,41
Hunt Club East - Western Community,306827.5,45.3504924,-75.6712689,20
Southdale,306650.0,43.433914599999994,-80.4893249,10
Parma Court,306633.3333333333,43.71833,-79.303375,3
Point Edward,306266.6666666667,42.990883999999994,-82.41043366666666,3
Corktown,305026.15789473685,43.251430526315794,-79.86828215789474,19
Sydenham,304450.0,44.418276,-76.566238,2
Embrun,303452.9411764706,45.27331523529411,-75.27793682352942,17
Almonte,303386.25,45.217899875,-76.2155045,8
Thorner,303322.5,43.2146455,-79.85902,2
Macassa,302999.3333333333,43.221676,-79.84260566666667,3
Williamsville,302250.0,44.239723,-76.50103383333334,6
Calvin Park,302200.0,44.235149500000006,-76.51906199999999,2
Kingsview Village,301543.77777777775,43.696593388888886,-79.55313827777778,18
Southam,301311.1111111111,43.24082911111111,-79.87776522222222,9
Country Hills West,301131.875,43.40790175,-80.486985125,8
Cobden,300885.8695652174,45.63211597826087,-76.888132,46
Stratford,300183.3333333333,43.377857444444444,-80.997068,9
Noëlville,299900.0,46.0961,-80.346405,1
Balsam Grove,299900.0,44.242985,-76.529572,1
Owen Sound,299715.475,44.56913465,-80.94213103749999,160
Kingscourt,299538.77777777775,44.248846666666665,-76.50073822222222,9
Chatsworth,298795.04761904763,44.45831476190476,-80.89999042857143,21
Powassan,298492.23076923075,46.10390869230769,-79.36395738461539,13
Hampton Heights,298000.0,43.224152,-79.835617,1
South Windsor,297364.64705882355,42.2638075,-83.01323767647058,34
Earlton,296480.0,47.7098152,-79.818048,5
Bayridge West,295975.0,44.24645483333333,-76.59986158333334,12
Little Current,294933.3333333333,45.98106133333334,-81.930041,3
Sharbot Lake,294681.8181818182,44.77275190909091,-76.664186,11
Merrickville,294450.0,44.8884355,-75.8243635,2
Woodroffe - Lincoln Heights,293978.5714285714,45.37041635714286,-75.78523985714286,28
King East,292177.8125,43.4444334375,-80.47658075,16
Hespeler Village,291133.3333333333,43.42501066666667,-80.30547316666667,6
Blackburn Hamlet,291010.0,45.4337926,-75.5614178,15
Merrickville-Wolford,289900.0,44.821293,-75.849358,1
Broughton East,289900.0,43.190775,-79.850296,2
Trout Creek,289900.0,45.986897,-79.35955,1
Elzevir,289900.0,44.633331,-77.26667,2
Chesterville,289760.0,45.1285754,-75.2537154,5
Thurlow,289450.0,44.175167,-77.304466,2
Delhi,289016.6666666667,42.84963293333333,-80.49126686666666,15
Sudbury,287611.4948453608,46.54385878350516,-80.95157550515464,97
Rosemount,287138.0,43.45868077777778,-80.461169,9
Welland,286990.4761904762,42.99651033333333,-79.22642276190476,21
Waubaushene,285000.0,44.74469,-79.663078,1
Jerome,284900.0,43.212978,-79.877731,1
Laurentian West,284862.6875,43.407728937499996,-80.51443578125,32
Riverside Park,284844.44444444444,45.36683222222222,-75.68389222222223,9
Golden Lake,284425.0,45.611781,-77.33150875,4
Newburgh,283700.0,44.334322,-76.9052775,2
Verona,282757.14285714284,44.479249857142854,-76.69752157142857,7
Exeter,281698.96428571426,43.32947775,-81.46981153571429,28
Lion's Head,281416.6666666667,45.0855875,-81.33774433333333,6
New Liskeard,281045.0,47.5137566,-79.68067175,20
Flemingdon Park,280940.0,43.71333393333334,-79.3282272,15
Williamsburg,280900.0,43.403963,-80.503456,2
Hillendale,280416.6666666667,44.24399316666666,-76.52758533333333,6
East Hamilton,280019.3333333333,43.23706093333333,-79.85033666666666,15
Mildmay,279900.0,44.04586,-81.11348,1
The Elms,279900.0,43.72892,-79.5488625,2
Beacon Hill South - Cardinal Heights,279686.2068965517,45.44355413793104,-75.59560051724138,29
Yeoville,279320.0,43.223543600000006,-79.8860368,5
North Bay,278730.0485436893,46.295097,-79.45295127184467,103
Huron Heights,278407.2826086957,43.02412143478261,-81.21417652173913,46
Borden Farm - Stewart Farm - Parkwood Hills - Fisher Glen,276150.0,45.3491066,-75.72444775,20
Bells Corners East,274361.25,45.321710375,-75.826421875,16
Tillsonburg,273943.63636363635,42.867929272727274,-80.73783381818181,11
Ingersoll,273126.77777777775,43.037904999999995,-80.89647766666667,9
Central London,272812.6821192053,42.98747959602649,-81.24547861589404,151
Bayridge East,272492.3076923077,44.243959153846156,-76.586563,13
Inch Park,271134.7272727273,43.23785809090909,-79.86058736363636,11
Walford,269900.0,46.235477,-82.293236,1
Tiverton,269150.0,44.2582155,-81.5332557,10
Grange Park,268180.0,43.6532676,-79.3908294,5
Homeside,268086.0869565217,43.24537995652174,-79.80327808695652,23
Wingham,267566.6666666667,43.88880673333333,-81.32157976666667,30
Hamilton Road,267468.9661016949,42.97846681355932,-81.1964667457627,59
Tobermory,267466.64285714284,45.19075611904762,-81.61834226190476,42
Tanglewood,267092.3076923077,45.33383976923077,-75.74534953846154,13
Blind River,266922.22222222225,46.19117677777778,-82.91502133333333,9
Cherry Hill,266864.8,43.4447306,-80.5074462,5
Echo Bay,266450.0,46.42340416666667,-83.99119166666667,6
Buckhorn,266416.6666666667,44.556702,-78.350067,6
Perth,265175.4189944134,44.887650994413406,-76.24960448603352,179
Woodstock,264925.0,43.133927,-80.72968875000001,4
Carrying Place,264900.0,44.068199,-77.601395,1
Sandwich South,264900.0,42.2911368,-82.9181884,5
Rockcliffe - Manor Park,264601.42,45.44673482,-75.64783408,50
Denfield,264581.5,43.129009499999995,-81.4336165,2
Sarnia,264446.2580645161,42.98695561290323,-82.37128922580645,31
Ledbury - Heron Gate - Ridgemont - Elmwood,264404.90476190473,45.37334538095238,-75.65367585714286,42
Tory Hill,263283.3333333333,44.9996405,-78.29469166666667,12
Cummings,262759.8,45.4306986,-75.6357086,5
Country Hills,261351.33333333334,43.41395883333333,-80.47081866666666,6
Strathroy,260290.81818181818,42.956255181818186,-81.61785054545454,11
St. Clair West Village,260120.83333333334,43.67984966666666,-79.4384905,6
Parkview East,259900.0,43.248165,-79.774178,1
North Augusta,259000.0,44.835194,-75.742958,1
Petawawa,258174.59016393442,45.88966514754098,-77.26763859016393,61
Riverdale West,256199.75,43.23240475,-79.76004775,4
Hamilton Beach C,255000.0,43.267864,-79.775192,1
Briar Green - Leslie Park,254960.0,45.3362947,-75.7933816,10
Leslie Park,254650.0,45.3366755,-75.79361349999999,2
Laurentian Hills,252192.26923076922,44.65146392307692,-79.11914773076923,26
Durham,251409.0909090909,44.158227818181814,-80.80326627272729,11
Lakely,249950.0,43.242338000000004,-79.750637,2
Pioneer Tower East,249900.0,43.409222,-80.394371,1
Tilbury East,249900.0,42.314568,-82.42041,1
West London,249375.4655172414,42.986326637931036,-81.2784183448276,58
Brantford,249346.68493150684,43.150716027397266,-80.25485582191781,219
Bay Cloverhill,249000.0,43.665531,-79.385147,1
Wallbridge,249000.0,44.210682,-77.491058,1
East London,246282.92307692306,42.992817,-81.21297005128206,39
Crown Point East,245699.95652173914,43.24567608695652,-79.81299260869565,23
Rolston,244925.0,43.223751,-79.8968525,4
La Salette,243400.0,42.8822405,-80.55149449999999,2
Smiths Falls,243080.35714285713,44.914268750000005,-76.016336625,56
Pioneer Park,242700.0,43.396323384615386,-80.4389823846154,13
Kagawong,242633.33333333334,45.861236999999996,-82.20205433333332,3
Penetanguishene,242588.75,44.779577,-79.92285724999999,4
Paisley,241763.15789473685,44.30512413157894,-81.2769472368421,38
McQuesten West,240200.0,43.239210125,-79.78616825,8
Mitchell,240175.0,43.46824275,-81.196552,4
Port Stanley,238933.33333333334,42.676224999999995,-81.22815733333333,3
Pembroke,237989.05747126436,45.815111413793105,-77.13571018390805,87
Bayshore,236687.5,45.354072625,-75.80772325000001,8
Walkerville,235592.0129032258,42.31373303870968,-83.01566554838709,155
Vernon,235000.0,45.161011,-75.462898,1
Balfour,234950.0,43.227686000000006,-79.87184149999999,2
Campbellford,234789.47368421053,44.3175302631579,-77.85960436842105,19
Richards Landing,234600.0,46.33173633333333,-83.942014,3
Lawfield,234450.0,43.214464,-79.845875,2
Dorset,234450.0,45.2397955,-78.8652155,2
Sundridge,234205.88235294117,45.78327623529412,-79.43852517647058,34
Bancroft,233575.2131147541,45.053238983606555,-77.86339427868853,61
Centremount,233266.66666666666,43.241625666666664,-79.87396266666667,3
South Walkerville,233066.66666666666,42.29847026666666,-83.00347286666667,30
Heritage Park,232314.2857142857,43.456292714285716,-80.44252771428572,7
Tichborne,232166.66666666666,44.688748333333336,-76.55304733333334,3
Calabogie,231897.36842105264,45.28215128947369,-76.7642747631579,38
Malden,231244.44444444444,42.25767722222222,-83.06271622222222,9
Forest Glade,230361.60975609755,42.30798663414634,-82.92149009756098,82
Perth Road,229483.33333333334,44.7472,-76.36595166666667,6
Espanola,228840.0,46.25423388571429,-81.7748246,35
Glen Cairn,228534.1343283582,42.96387037313433,-81.20410219402986,67
Zurich,227900.0,43.418747,-81.625511,1
Stevensville,227780.0,42.9428282,-79.053656,5
Trenton,226736.6,44.10889762222222,-77.59548848888889,45
South Keys - Heron Gate - Greenboro West,226007.6923076923,45.357821923076926,-75.65026984615385,13
Bells Corners West,225570.47619047618,45.314929047619046,-75.83431128571428,21
Carling,223550.9649122807,43.007648473684206,-81.22824396491228,57
Renfrew,221911.81720430107,45.47487605376344,-76.68335094623656,93
Lucknow,221600.0,43.963213499999995,-81.51433933333333,6
Gooderham,221392.3076923077,44.90287961538461,-78.3698166923077,13
Country Hills East,221206.75,43.41676525,-80.466055,4
Canfield,221000.0,42.974911,-79.751556,1
Novar,220600.0,45.40040871428572,-79.270714,7
Ripley,219450.0,44.0874945,-81.65878933333333,6
Victoria Hills,218404.34782608695,43.43964008695652,-80.52045139130435,23
Otterville,218298.0,42.92059020000001,-80.6444076,5
Strathcona Park,218185.7142857143,44.25559242857143,-76.52415342857144,7
Port Sydney,218075.0,45.2055009375,-79.2741155625,16
Alpine,217450.0,43.4221705,-80.4776195,2
Argyle,217204.9125,43.000653925,-81.173049025,80
Deseronto,216890.9090909091,44.197216136363636,-77.05366786363636,22
Vincent,216407.6923076923,43.215280538461535,-79.78637400000001,13
Normanhurst,215862.5,43.24177725,-79.792183875,8
Ainslie Wood West,215080.72727272726,43.25023454545454,-79.93979372727273,11
Rideau Heights,214253.33333333334,44.25779666666667,-76.48538916666666,12
Tweed,214024.4693877551,44.48927967346939,-77.30549142857143,49
Dundalk,214000.0,44.168799,-80.392342,3
Southcrest,213940.55102040817,42.96136493877551,-81.27367436734694,49
Sheffield Glen,213100.0,45.39856075,-75.61447174999999,4
St. Andrew - Windfields,213004.33333333334,43.75692766666666,-79.39372266666668,3
Petrolia,212900.0,42.898340000000005,-82.182514,2
Chesley,212337.5,44.296298,-81.1058780625,16
Prescott,212059.8,44.71562659999999,-75.5196292,5
West Queen West,212000.0,43.645669999999996,-79.41088099999999,2
Marlbank,211759.8,44.428251,-77.0902772,5
Fenelon Falls,210566.66666666666,44.439313,-78.734782,3
Hickson,210000.0,43.23954,-80.801712,1
KW Hospital,210000.0,43.4562,-80.512016,2
Sunderland,210000.0,44.25861,-79.166046,1
Saint Thomas,209900.0,42.773525,-81.178558,1
Magnetawan,209066.66666666666,45.65792402564103,-79.66218335897436,39
Onward Willow,207175.91666666666,43.53951941666667,-80.27382791666666,12
